"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","38","","ITSaladSuite","","","","[Get all] success, filter by types",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","KeywordsValidatorSuite","","","","[Keyword validator update] empty word",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","25","","SaladTypeRepoSuite","","","","[Salad type link] successfully linked",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","8","","RecipeStepSuite","","","","[RecipeStep get by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","15","","UserSuite","","","","[User get by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","22","","UserRepoSuite","","","","[User get by username] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","6","","KeywordsValidatorSuite","","","","[Keyword validator verify] verification failed",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","39","","ITRecipeStepSuite","","","","[Get by id] success",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","13","","RecipeSuite","","","","[Recipe update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","17","","UserSuite","","","","[User get by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","4","","SaladSuite","","","","[Salad get all] repo error",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","16","","ITRecipeStepSuite","","","","[Delete all by recipe id] success",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","15","","RecipeSuite","","","","[Recipe delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","31","","MeasurementRepoSuite","","","","[Measurement get by recipe id] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","5","","RecipeStepSuite","","","","[RecipeStep get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","7","","IngredientTypeSuite","","","","[Ingredient type get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","6","","IngredientTypeRepoSuite","","","","[Ingredient type create] not inserted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","14","","RecipeRepoSuite","","","","[Recipe create] successfully created",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","26","","CommentRepoSuite","","","","[Comment update] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","51","","MeasurementRepoSuite","","","","[Measurement create] successfully created",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","11","","CommentRepoSuite","","","","[Comment get by salad and user] successful get",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","46","","ITRecipeStepSuite","","","","[Get all by recipe id] success",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","2","","IngredientTypeSuite","","","","[Ingredient type update] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","RecipeStepSuite","","","","[RecipeStep delete by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","UserSuite","","","","[User update] empty name",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","12","","SaladTypeSuite","","","","[Salad type update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","30","","SaladTypeRepoSuite","","","","[Salad type create] successfully created",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","31","","SaladInteractorSuite","","","","[Salad interactor create] serviece error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","SaladTypeRepoSuite","","","","[Salad type update] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","10","","RecipeStepSuite","","","","[RecipeStep get all] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","13","","SaladTypeSuite","","","","[Salad type get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","19","","MeasurementSuite","","","","[Measurement update link] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","19","","SaladTypeRepoSuite","","","","[Salad type get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","23","","AuthRepoSuite","","","","[Get] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","17","","RecipeRepoSuite","","","","[Recipe get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","8","","SaladTypeSuite","","","","[Salad type get all] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","RecipeStepRepoSuite","","","","[Recipe step delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","8","","CommentSuite","","","","[Comment get by salad and user] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","21","","UserRepoSuite","","","","[User create] successfully created",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","1","","IngredientTypeRepoSuite","","","","[Ingredient type get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","5","","RecipeStepRepoSuite","","","","[Recipe step delete by id] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","7","","RecipeStepRepoSuite","","","","[Recipe step get by id] failed to get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","25","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","SaladSuite","","","","[Salad get by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","SaladTypeSuite","","","","[Salad type get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","11","","SaladSuite","","","","[Salad update] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","1","","CommentSuite","","","","[Comment delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","11","","KeywordsRepoSuite","","","","[Keyword get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","26","","SaladTypeRepoSuite","","","","[Salad type get by id] successful get",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","14","","ITAuthSuite","","","","[Get by username] success",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","32","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] service error",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","43","","ITRecipeStepSuite","","","","[Create] recipe not found",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","13","","AuthSuite","","","","[Register] successfully signed up",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","33","","UserRepoSuite","","","","[User get by username] failed to get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","26","","MeasurementRepoSuite","","","","[Measurement update link] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","20","","SaladRepoSuite","","","","[Recipe delete by id] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","13","","KeywordsValidatorSuite","","","","[keyword validator get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","SaladInteractorSuite","","","","[Salad interactor create] service error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","12","","RecipeStepRepoSuite","","","","[Recipe step update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","8","","IngredientTypeRepoSuite","","","","[Ingredient type update] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","23","","MeasurementSuite","","","","[Measurement create] successfully created",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","7","","IngredientTypeRepoSuite","","","","[Ingredient type update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","36","","MeasurementSuite","","","","[Measurement update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","29","","RecipeStepRepoSuite","","","","[Recipe step get all] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","17","","CommentRepoSuite","","","","[Comment update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","19","","UserSuite","","","","[User delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","12","","SaladTypeSuite","","","","[Salad type delete by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","RecipeStepSuite","","","","[RecipeStep create] empty name",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","5","","SaladSuite","","","","[Salad get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","5","","SaladTypeSuite","","","","[Salad type get all] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","19","","MeasurementSuite","","","","[Measurement delete by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","14","","SaladTypeRepoSuite","","","","[Salad type delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","17","","MeasurementSuite","","","","[Measurement get all] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","25","","SaladInteractorSuite","","","","[Salad interactor delete by id] service error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","34","","UserRepoSuite","","","","[User update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","34","","MeasurementSuite","","","","[Measurement get by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","7","","CommentSuite","","","","[Comment get all by salad id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","4","","RecipeStepRepoSuite","","","","[Recipe step delete by id] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","6","","RecipeStepSuite","","","","[RecipeStep update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","6","","RecipeStepRepoSuite","","","","[Recipe step create] not inserted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","31","","SaladTypeRepoSuite","","","","[Salad type unlink] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","7","","RecipeRepoSuite","","","","[Recipe get by salad id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","11","","SaladTypeSuite","","","","[Salad type create] empty name",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","RecipeSuite","","","","[Recipe update] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","1","","KeywordsRepoSuite","","","","[Keyword update] failed to update",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","41","","SaladRepoSuite","","","","[Recipe get all] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","8","","SaladSuite","","","","[Salad get all] successful get",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","44","","ITRecipeStepSuite","","","","[Get by id] step not found",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","34","","MeasurementSuite","","","","[Measurement delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","19","","RecipeStepRepoSuite","","","","[Recipe step get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","11","","UserRepoSuite","","","","[User create] not inserted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","RecipeSuite","","","","[Recipe get by id] repo error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","38","","MeasurementSuite","","","","[Measurement get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","28","","SaladRepoSuite","","","","[Recipe delete by id] successfully deleted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","1","","SaladSuite","","","","[Salad update] successfully updated",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","34","","SaladRepoSuite","","","","[Recipe get by id] failed to get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","12","","SaladInteractorSuite","","","","[Salad interactor get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","7","","CommentRepoSuite","","","","[Comment create] not inserted",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","12","","KeywordsRepoSuite","","","","[Keyword create] successfully created",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","9","","RecipeRepoSuite","","","","[Recipe delete by id] sql error",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","28","","MeasurementRepoSuite","","","","[Measurement get all] successful get",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","16","","ITRecipeStepSuite","","","","[Get all by recipe id] recipe not found",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","33","","RecipeStepRepoSuite","","","","[Recipe step create] successfully created",""
"passed","Thu Dec 26 20:52:00 GMT 2024","Thu Dec 26 20:52:00 GMT 2024","42","","ITRecipeStepSuite","","","","[Delete by id] success",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","RecipeSuite","","","","[Recipe get by salad id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","50","","SaladTypeRepoSuite","","","","[Salad type get all] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","23","","SaladRepoSuite","","","","[Recipe get by id] successful get",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","6","","RecipeStepSuite","","","","[RecipeStep delete by id] successfully deleted",""
"passed","Thu Dec 26 20:52:06 GMT 2024","Thu Dec 26 20:52:07 GMT 2024","1628","","E2ESuite","","","","[e2e] Test2",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","16","","SaladTypeSuite","","","","[Salad type link] successfully linked",""
"passed","Thu Dec 26 20:51:46 GMT 2024","Thu Dec 26 20:51:46 GMT 2024","6","","SaladSuite","","","","[Salad get all] repo error",""
