"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","15","","RecipeStepSuite","","","","[RecipeStep delete all by recipe id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","88","","MeasurementSuite","","","","[Measurement update link] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","79","","RecipeStepRepoSuite","","","","[Recipe step create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","114","","UserSuite","","","","[User get by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","2","","CommentSuite","","","","[Comment delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","CommentSuite","","","","[Comment update] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","32","","IngredientTypeSuite","","","","[Ingredient type get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","15","","RecipeStepSuite","","","","[RecipeStep get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","20","","MeasurementRepoSuite","","","","[Measurement update link] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","86","","MeasurementSuite","","","","[Measurement delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","43","","SaladInteractorSuite","","","","[Salad interactor create] service error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","18","","AuthSuite","","","","[Login] username not found",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","3","","CommentSuite","","","","[Comment delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","88","","RecipeSuite","","","","[Recipe get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","11","","SaladInteractorSuite","","","","[Salad interactor get all rated by user] service error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","36","","UserRepoSuite","","","","[User update] failed to update",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","25","","MeasurementSuite","","","","[Measurement get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","39","","IngredientTypeSuite","","","","[Ingredient type get all] successful get",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","79","","ITRecipeStepSuite","","","","[Update] step num greater then max",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","52","","SaladRepoSuite","","","","[Recipe get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","24","","MeasurementRepoSuite","","","","[Measurement update] failed to update",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","51","","RecipeStepRepoSuite","","","","[Recipe step update] failed to update",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","69","","SaladRepoSuite","","","","[Recipe delete by id] sql error",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","71","","ITSaladSuite","","","","[Get all] success, filter by ingredients and types",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","21","","IngredientTypeSuite","","","","[Ingredient type create] empty name",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","12","","AuthSuite","","","","[Register] empty name",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","47","","UserSuite","","","","[User update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","47","","CommentSuite","","","","[Comment get all by salad id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","98","","KeywordsValidatorSuite","","","","[Keyword validator get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","84","","SaladTypeSuite","","","","[Salad type get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","118","","UserSuite","","","","[User delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","56","","IngredientTypeSuite","","","","[Ingredient type update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","94","","SaladTypeRepoSuite","","","","[Salad type create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","16","","IngredientTypeRepoSuite","","","","[Ingredient type get by id] failed to get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","70","","UserRepoSuite","","","","[User create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","81","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] service error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","38","","CommentRepoSuite","","","","[Comment get by salad and user] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","10","","KeywordsRepoSuite","","","","[Keyword delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","100","","SaladRepoSuite","","","","[Recipe update] failed to update",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","106","","CommentRepoSuite","","","","[Comment get all by salad id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","41","","SaladTypeRepoSuite","","","","[Salad type get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","51","","SaladInteractorSuite","","","","[Salad interactor create] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","9","","SaladInteractorSuite","","","","[Salad interactor delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","27","","MeasurementRepoSuite","","","","[Measurement get by recipe id] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","3","","CommentSuite","","","","[Comment Create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","67","","MeasurementSuite","","","","[Measurement delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","46","","SaladSuite","","","","[Salad create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","59","","UserSuite","","","","[User create] empty name",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","105","","SaladRepoSuite","","","","[Recipe get by id] failed to get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","76","","SaladTypeSuite","","","","[Salad type link] successfully linked",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","7","","KeywordsRepoSuite","","","","[Keyword get all] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","20","","MeasurementRepoSuite","","","","[Measurement get by id] failed to get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","43","","UserRepoSuite","","","","[User create] not inserted",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","72","","ITRecipeStepSuite","","","","[Update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","56","","RecipeSuite","","","","[Recipe create] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","29","","MeasurementRepoSuite","","","","[Measurement create] not inserted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","46","","KeywordsValidatorSuite","","","","[Keyword validator get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","79","","RecipeSuite","","","","[Recipe get by salad id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","86","","RecipeRepoSuite","","","","[Recipe create] successfully created",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","43","","ITAuthSuite","","","","[Register] successfully signed up",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","41","","RecipeRepoSuite","","","","[Recipe delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","83","","KeywordsValidatorSuite","","","","[Keyword validator verify] verified",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","81","","KeywordsValidatorSuite","","","","[keyword validator delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","72","","MeasurementSuite","","","","[Measurement update link] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","43","","KeywordsValidatorSuite","","","","[Keyword validator update] empty word",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","7","","SaladTypeRepoSuite","","","","[Salad type create] not inserted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","77","","MeasurementSuite","","","","[Measurement get by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","65","","RecipeSuite","","","","[Recipe get by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","57","","SaladSuite","","","","[Salad delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","11","","KeywordsRepoSuite","","","","[Keyword get by id] failed to get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","85","","CommentRepoSuite","","","","[Comment get by salad and user] failed to get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","14","","MeasurementRepoSuite","","","","[Measurement update link] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","114","","UserSuite","","","","[User get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","3","","CommentSuite","","","","[Comment get by salad and user] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","12","","AuthSuite","","","","[Register] successfully signed up",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","16","","KeywordsRepoSuite","","","","[Keyword create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","65","","RecipeStepRepoSuite","","","","[Recipe step get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","12","","IngredientTypeSuite","","","","[Ingredient type delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","69","","SaladSuite","","","","[Salad get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","41","","SaladTypeRepoSuite","","","","[Salad type get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","27","","KeywordsValidatorSuite","","","","[Keyword validator verify] verification failed",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","5","","SaladTypeSuite","","","","[Salad type delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","49","","RecipeStepSuite","","","","[RecipeStep get by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","21","","RecipeSuite","","","","[Recipe get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","14","","KeywordsRepoSuite","","","","[Keyword delete by id] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","85","","MeasurementSuite","","","","[Measurement update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","10","","KeywordsRepoSuite","","","","[Keyword create] not inserted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","67","","IngredientTypeSuite","","","","[Ingredient type get by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","42","","SaladSuite","","","","[Salad update] repo error",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","78","","ITRecipeStepSuite","","","","[Get all by recipe id] recipe not found",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","70","","SaladTypeSuite","","","","[Salad type create] successfully created",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","63","","ITRecipeStepSuite","","","","[Get by id] step not found",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","34","","SaladRepoSuite","","","","[Recipe create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","75","","RecipeSuite","","","","[Recipe update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","3","","AuthRepoSuite","","","","[Register] successfully inserted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","45","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] service error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","51","","RecipeRepoSuite","","","","[Recipe create] not inserted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","55","","SaladSuite","","","","[Salad get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","59","","RecipeStepRepoSuite","","","","[Recipe step update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","26","","MeasurementRepoSuite","","","","[Measurement get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","54","","RecipeRepoSuite","","","","[Recipe update] failed to update",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","36","","SaladSuite","","","","[Salad get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","RecipeSuite","","","","[Recipe get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","30","","MeasurementRepoSuite","","","","[Measurement create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","33","","SaladTypeRepoSuite","","","","[Salad type unlink] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","62","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] service error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","SaladTypeRepoSuite","","","","[Salad type update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","SaladTypeRepoSuite","","","","[Salad type link] successfully unlinked",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","12","","KeywordsRepoSuite","","","","[Keyword get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","17","","CommentSuite","","","","[Comment get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","4","","IngredientTypeRepoSuite","","","","[Ingredient type get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","2","","IngredientTypeRepoSuite","","","","[Ingredient type create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","38","","SaladInteractorSuite","","","","[Salad interactor get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","113","","UserSuite","","","","[User update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","67","","RecipeStepSuite","","","","[RecipeStep delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","28","","UserSuite","","","","[User update] empty name",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","51","","RecipeStepInteractorSuite","","","","[Recipe step interactor create] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","IngredientTypeRepoSuite","","","","[Ingredient type get all] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","45","","SaladTypeRepoSuite","","","","[Salad type get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","89","","RecipeRepoSuite","","","","[Recipe get by salad id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","89","","SaladTypeSuite","","","","[Salad type get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","2","","SaladTypeRepoSuite","","","","[Salad type get all] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","28","","MeasurementRepoSuite","","","","[Measurement get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","92","","SaladTypeSuite","","","","[Salad type get all] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","6","","AuthRepoSuite","","","","[Get] not found",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","9","","AuthSuite","","","","[Register] successfully signed up",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","106","","SaladRepoSuite","","","","[Recipe delete by id] successfully deleted",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","44","","RecipeStepSuite","","","","[RecipeStep create] successfully created",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","14","","RecipeStepSuite","","","","[RecipeStep update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","87","","MeasurementSuite","","","","[Measurement get by recipe] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","IngredientTypeRepoSuite","","","","[Ingredient type update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","13","","KeywordsRepoSuite","","","","[Keyword update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","8","","IngredientTypeRepoSuite","","","","[Ingredient type delete by id] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","86","","KeywordsValidatorSuite","","","","[keyword validator get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","82","","CommentRepoSuite","","","","[Comment update] sql error",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","64","","ITRecipeStepSuite","","","","[Get by id] success",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","113","","SaladSuite","","","","[Salad get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","37","","UserRepoSuite","","","","[User update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","21","","SaladTypeSuite","","","","[Salad type link] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","92","","RecipeSuite","","","","[Recipe delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","53","","RecipeRepoSuite","","","","[Recipe update] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","64","","MeasurementSuite","","","","[Measurement create] empty name",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","74","","RecipeStepRepoSuite","","","","[Recipe step get all] sql error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","48","","IngredientTypeSuite","","","","[Ingredient type delete by id] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","37","","RecipeRepoSuite","","","","[Recipe delete by id] sql error",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","34","","ITAuthSuite","","","","[Register] username isn't unique",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","68","","RecipeSuite","","","","[Recipe update] repo error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","67","","CommentSuite","","","","[Comment create] rating below minimum border",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","14","","IngredientTypeRepoSuite","","","","[Ingredient type delete by id] successfully deleted",""
"passed","Wed Oct 23 08:23:09 GMT 2024","Wed Oct 23 08:23:09 GMT 2024","61","","ITRecipeStepSuite","","","","[Delete all by recipe id] success",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","70","","SaladRepoSuite","","","","[Recipe get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","7","","SaladInteractorSuite","","","","[Salad interactor delete by id] service error",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","28","","UserRepoSuite","","","","[User get by id] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","87","","MeasurementSuite","","","","[Measurement get by recipe] successfully updated",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","66","","RecipeStepSuite","","","","[RecipeStep get all by recipe] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","83","","MeasurementSuite","","","","[Measurement get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","40","","RecipeStepRepoSuite","","","","[Recipe step get all] successful get",""
"passed","Wed Oct 23 08:22:57 GMT 2024","Wed Oct 23 08:22:57 GMT 2024","44","","SaladInteractorSuite","","","","[Salad interactor create] successfully updated",""
